@relation CityBeatEvents-weka.filters.unsupervised.attribute.Standardize_predicted

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
0.382633,1.297333,-0.054291,-0.310572,-0.251118,1.771521,0.456068,0.030216,1.297333,1.576872,0.178021,-0.237874,-0.023135,0.075065,-0.245908,-0.142166,-0.181478,0.440657,0.697282,1.045044,0.367113,-0.063925,51147ea0c2a3754cfe668ab9,-1,-1
0.66268,-1.259729,-0.17071,1.389073,-0.638165,1.605379,0.033155,0.034378,-1.259729,-0.106678,-0.098713,0.417012,0.935592,1.068392,-0.245908,-0.246915,-0.085662,-0.155478,-0.008208,-0.318298,-0.254787,-0.063925,51148a5dc2a3754cfe669957,-1,-1
-0.685934,-0.41159,-0.132243,0.255977,-0.582966,-0.056035,0.114106,-0.115979,-0.41159,0.322405,0.107245,-0.902155,-0.864362,-0.824464,-0.026307,0.172078,-0.660559,0.043233,-0.008208,-0.318298,-0.296247,-0.063925,511489f8c2a3754cfe6698dc,-1,-1
-0.57716,-1.640216,-0.12134,0.709215,-0.666983,-1.124086,0.289165,-1.783871,-1.640216,-0.527096,1.547591,-0.634473,-0.487471,-0.418266,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,0.035433,-0.063925,51148556c2a3754cfe6692d5,-1,-1
-0.907673,-0.008404,-0.147354,-0.17983,-0.082477,-0.735704,-0.630503,0.076616,-0.008404,-0.527096,-0.014023,-0.252115,0.063976,-0.203492,-0.245908,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148165c2a3754cfe668e3d,-1,-1
-0.388412,-1.505679,0.20044,0.624233,1.139557,-0.392808,0.761068,-1.388398,-1.505679,1.09023,1.268654,-0.826579,-0.771521,-1.343748,0.046894,-0.288814,0.425357,0.639369,1.050027,0.590597,0.532954,-0.063925,51147ad8c2a3754cfe668670,1,-1
0.537211,-0.575769,-0.160063,1.389073,-0.551114,1.882282,0.8067,-0.133703,-0.575769,-0.005889,0.087353,1.120587,0.497453,0.682962,-0.46551,-0.456411,-0.181478,-0.155478,-0.008208,0.136149,0.090713,-0.063925,51148819c2a3754cfe6696be,-1,-1
-0.286899,-0.108238,-0.024973,0.296444,0.077205,-0.687372,-0.358537,-0.338556,-0.108238,-0.023913,0.502839,-1.251344,-1.237638,-1.261442,-0.46551,0.172078,-0.660559,0.241945,-0.008208,0.136149,0.201273,-0.063925,51147a62c2a3754cfe6685e0,-1,-1
0.482004,0.87628,-0.110641,0.255977,0.563794,-0.886742,-0.617092,0.705337,0.87628,-0.394309,-0.642464,-0.80972,-0.662371,-0.620735,-0.355709,2.267043,0.10597,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148271c2a3754cfe668ed5,-1,-1
-1.020302,-1.249382,-0.153864,-1.330359,0.473902,-0.131553,0.126825,-1.957477,-1.249382,-0.219656,1.88583,-0.158365,-0.111163,-0.231083,0.632498,-0.665908,-0.277295,-0.155478,-0.360953,-0.318298,0.035433,-0.063925,51147edfc2a3754cfe668afc,-1,-1
-0.598823,1.77193,-0.102516,1.389073,-0.511533,-0.471388,-0.583523,0.451804,1.77193,0.021713,-0.510482,-0.80972,-0.709079,-0.666043,-0.685111,0.381575,0.297603,0.043233,-0.360953,-0.318298,-0.296247,-0.063925,51148074c2a3754cfe668d0b,-1,-1
-0.012272,1.342115,-0.166127,-0.310572,-0.096223,0.110107,-0.532022,1.263775,1.342115,-0.255228,-1.319538,-0.073681,0.296407,0.532851,-0.46551,-0.665908,0.10597,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148119c2a3754cfe668e1b,-1,-1
-0.248994,1.023661,-0.121618,0.114339,-0.61941,-0.174707,1.123675,1.07457,1.023661,-0.181022,-1.067061,-0.675452,-0.487471,-0.366486,-0.575311,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148af4c2a3754cfe669a43,-1,-1
0.886681,-1.79825,-0.124003,0.114339,-0.011854,1.724052,-0.657307,-1.373588,-1.79825,0.870317,1.393229,1.475221,1.509211,0.736173,1.0168,0.032414,1.639029,0.241945,0.344537,0.590597,-0.130407,-0.063925,51148a9fc2a3754cfe6699a5,-1,-1
-0.152842,1.359987,-0.13087,0.029357,0.506739,-1.014543,-0.595585,0.555166,1.359987,-0.527096,-0.525086,-0.640395,-0.441805,-0.356701,-0.46551,1.010064,-0.660559,-0.35419,-0.360953,-0.318298,-0.462088,-0.063925,51147dcdc2a3754cfe66896d,-1,-1
0.075484,0.390284,-0.153569,-0.964281,-0.290715,-0.554459,-0.784393,0.500589,0.390284,-0.527096,-0.461882,-0.131052,0.103754,0.311822,2.389309,-0.665908,2.022294,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148405c2a3754cfe6690df,-1,-1
0.098259,0.605859,-0.101121,-0.553378,-0.242398,-0.20263,0.234405,1.089854,0.605859,0.229291,-1.06101,0.272691,0.585339,0.480851,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51148884c2a3754cfe669740,-1,-1
-1.144076,1.068119,-0.165987,1.389073,-0.67373,-0.056035,-0.197722,0.936981,1.068119,-0.527096,-0.946973,0.345298,0.694777,0.39524,-0.685111,-0.037418,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148744c2a3754cfe6695b8,-1,-1
-0.946623,-0.556155,-0.155161,-0.964281,-0.065503,0.774672,-0.671929,-0.422242,-0.556155,0.642452,0.398698,1.005162,0.158488,0.256432,-0.319109,0.381575,0.297603,0.043233,-0.360953,-0.318298,0.201273,-0.063925,51148034c2a3754cfe668c92,-1,-1
14.92702,0.424881,-0.178238,-3.143313,-0.306017,1.439238,-0.212704,1.090558,0.424881,-0.527096,-1.104431,1.889091,2.853148,3.294698,5.902933,-0.665908,5.088412,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,511488a1c2a3754cfe66976e,-1,-1
2.365271,-0.586394,-0.174832,0.114339,-0.801186,1.249362,0.789523,0.273055,-0.586394,-0.351623,-0.347801,0.767507,1.116935,1.474236,2.279509,-0.246915,3.746986,-0.155478,-0.360953,-0.318298,0.367113,-0.063925,51148ef5c2a3754cfe66a118,-1,-1
-0.363299,0.083857,-0.154589,1.389073,-0.780929,0.110107,-0.067179,0.229509,0.083857,-0.262969,-0.241654,-0.073681,0.221674,0.311822,-0.136108,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.130407,-0.063925,51148e6fc2a3754cfe66a02f,-1,-1
-1.292488,-0.796333,-0.16604,-1.160394,-0.751672,0.405469,0.544205,0.146667,-0.796333,-0.125457,-0.107669,0.144405,0.264803,0.219327,-0.575311,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,0.201273,-0.063925,51148ee4c2a3754cfe66a0e7,-1,-1
1.348817,1.503807,-0.13831,-0.067765,-0.043939,0.774672,-0.809658,0.318963,1.503807,-0.202209,-0.267371,-0.391013,-0.244649,-0.140228,-0.685111,1.743302,1.639029,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51147d9bc2a3754cfe668935,-1,-1
-0.427826,-1.215389,-0.165684,0.255977,-0.45899,-0.056035,-0.553849,0.493338,-1.215389,-0.527096,-0.492935,0.417012,0.842176,1.068392,-0.245908,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51148a03c2a3754cfe6698ed,-1,-1
-0.359612,0.194497,-0.146745,0.709215,-0.731602,-0.174707,-0.516807,0.473527,0.194497,-0.145238,-0.454823,-0.405796,-0.434091,-0.418266,-0.46551,-0.456411,-0.468927,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148bc4c2a3754cfe669bf1,-1,-1
-0.346998,1.08601,-0.067212,-1.356507,-0.438278,-0.449527,0.357235,-0.331155,1.08601,0.038041,0.568149,-1.003415,-0.914681,-0.85662,-0.685111,-0.456411,-0.468927,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,511485edc2a3754cfe6693d5,-1,-1
-0.660124,0.978595,-0.165531,-0.650501,-0.229196,-0.056035,-0.374009,0.471314,0.978595,-0.527096,-0.445869,0.417012,0.694777,0.858725,-0.46551,-0.456411,-0.660559,-0.35419,-0.360953,-0.318298,-0.130407,-0.063925,511483fdc2a3754cfe6690b7,-1,-1
0.078352,-0.096967,-0.16027,0.369286,-0.123943,1.882282,-0.537185,0.471314,-0.096967,0.003965,-0.445869,0.144405,0.497453,0.613189,0.852099,0.69582,1.734845,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51147f09c2a3754cfe668b29,-1,-1
-0.351828,0.728913,-0.080449,0.852343,1.196295,-0.332937,-0.730992,0.145552,0.728913,-0.011212,-0.009167,-0.161689,-0.40008,-0.818484,-0.611911,-0.561159,-0.660559,0.043233,-0.008208,-0.318298,-0.130407,-0.063925,51147ac3c2a3754cfe668653,-1,-1
0.669133,0.654294,-0.170929,0.114339,-0.85121,2.198741,1.051772,1.175658,0.654294,-0.075508,-1.196061,1.198799,1.285392,1.474236,0.339696,0.276827,-0.468927,0.043233,-0.008208,-0.318298,-0.254787,-0.063925,51149566c2a3754cfe66a899,-1,-1
-0.405242,0.996441,-0.111819,0.255977,-0.388779,-0.056035,0.174448,-0.051195,0.996441,-0.085727,-0.058298,-0.80972,-0.709079,-0.666043,-0.136108,0.06733,0.010154,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51148087c2a3754cfe668d6c,-1,-1
-1.388357,-0.997056,-0.178629,-1.670288,-0.188891,0.299983,-0.281859,-0.122725,-0.997056,-0.527096,0.117524,0.556227,0.032244,0.087818,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511484f8c2a3754cfe6692a1,-1,-1
-0.759065,0.705263,-0.183287,-4.984596,-1.045654,4.0975,4.595533,0.273055,0.705263,-0.527096,-0.347801,3.426151,2.089398,2.589935,0.852099,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149db9c2a3754cfe66b391,-1,-1
1.290026,-0.009702,0.232529,0.852343,0.748755,-0.886742,0.274059,1.362707,-0.009702,0.048568,-1.406892,-0.160826,-1.416896,-1.585664,-0.114147,-0.665908,-0.373111,0.440657,-0.008208,0.136149,-0.296247,-0.063925,51147d52c2a3754cfe6688da,-1,-1
0.109361,-1.486619,0.135902,0.010983,1.210337,-0.263711,-0.292531,-3.243338,-1.486619,1.103981,3.015135,0.606539,-1.257332,-1.351095,0.130551,-0.665908,-0.277295,0.838081,-0.008208,0.136149,1.693835,-0.063925,51147f2ec2a3754cfe668b5b,1,-1
-0.208434,0.379966,-0.170534,-2.253023,0.094857,-0.332937,-0.670199,0.456864,0.379966,-0.527096,-0.470346,0.144405,0.080138,0.219327,2.389309,-0.456411,2.022294,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51149043c2a3754cfe66a269,-1,-1
-1.019631,0.775651,-0.170573,0.114339,-0.776001,0.299983,0.626327,0.936981,0.775651,-0.527096,-0.946973,0.767507,0.789244,0.764765,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148fccc2a3754cfe66a1ed,-1,-1
1.208813,-0.415688,-0.146648,0.539251,-0.562197,-0.131553,0.298747,0.172228,-0.415688,-0.39876,-0.201177,-0.252115,0.063976,0.122337,-0.026307,0.172078,0.10597,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148a55c2a3754cfe669946,-1,-1
0.520721,-0.425873,-0.170873,-0.650501,-0.557671,0.774672,-0.76512,0.684867,-0.425873,-0.311261,-0.682095,0.417012,0.842176,0.989897,0.632498,1.219561,0.10597,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148a58c2a3754cfe66994c,-1,-1
0.227481,-1.83806,-0.160309,0.369286,-0.482418,1.882282,0.345309,-0.70035,-1.83806,0.035866,0.57057,0.296391,0.580489,0.77955,-0.685111,0.69582,0.393419,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,5114a34ac2a3754cfe66b9b4,-1,-1
0.37661,-0.981876,-0.113058,0.189324,-0.76459,0.110107,1.003937,-0.576706,-0.981876,-0.064724,0.545512,-0.727938,-0.55584,-0.502085,-0.46551,-0.665908,-0.564743,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51148b78c2a3754cfe669b1a,-1,-1
-1.133936,0.736111,-0.131154,-0.410551,-0.330509,-1.124086,0.389888,0.263638,0.736111,-0.527096,-0.156504,-0.634473,-0.434091,-0.418266,-0.685111,-0.037418,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148642c2a3754cfe669468,-1,-1
1.000371,0.057598,-0.146292,-0.067765,-0.520791,-0.332937,1.580565,0.609939,0.057598,-0.397174,-0.595188,-0.400809,-0.191994,-0.027488,-0.245908,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,0.035433,-0.063925,51148900c2a3754cfe6697f3,-1,-1
0.477395,0.573805,-0.174876,0.114339,-0.579215,0.299983,-0.758837,0.543307,0.573805,-0.527096,-0.56658,0.685548,0.93046,1.098279,-0.46551,1.84805,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148821c2a3754cfe6696de,-1,-1
-0.331753,-0.495034,-0.092237,-1.160394,-0.441347,0.036266,-0.275865,0.005982,-0.495034,0.615133,0.097579,0.026763,0.362757,0.251004,0.412896,1.324309,0.393419,0.043233,-0.008208,0.136149,0.035433,-0.063925,511487dac2a3754cfe669660,-1,-1
0.751727,0.505704,-0.178415,-2.435128,-0.613273,2.768369,-0.188092,0.698304,0.505704,-0.182251,-0.697885,1.593299,2.135447,2.567483,-0.026307,0.591071,-0.660559,-0.155478,-0.360953,-0.318298,-0.254787,-0.063925,511488bac2a3754cfe66978e,-1,-1
-1.306567,0.668007,-0.160677,0.539251,-0.956694,-0.131553,1.249035,1.07056,0.668007,-0.158568,-1.093725,-0.30427,-0.345403,-0.281438,0.193295,-0.456411,0.680867,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511496f5c2a3754cfe66ab61,-1,-1
-0.453268,0.074785,0.206511,-0.103298,0.193826,-1.219024,-0.234944,0.856129,0.074785,0.018913,-0.728537,-1.29755,-1.529837,-1.562384,-0.355709,-0.526243,-0.468927,0.241945,0.344537,0.590597,-0.130407,-0.063925,51147caec2a3754cfe66880c,-1,-1
0.954174,0.385999,-0.00528,0.573244,1.781779,-0.525565,-0.716986,-1.709036,0.385999,-0.121225,1.833098,-1.135372,-1.148708,-1.125117,0.852099,-0.456411,1.159948,0.241945,-0.008208,0.136149,0.532954,-0.063925,51147879c2a3754cfe668494,-1,-1
-0.1449,-0.665473,-0.138821,0.660654,-0.616037,-0.503338,-0.589527,-0.530629,-0.665473,-0.359699,0.444859,0.185066,-0.351097,-0.210025,-0.575311,4.571504,4.13025,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,511489f8c2a3754cfe6698d9,-1,-1
-0.266509,-0.858168,-0.166428,1.389073,-0.522759,1.605379,-0.848425,0.30463,-0.858168,0.391404,-0.317492,1.91326,0.580445,0.481419,0.193295,-0.665908,1.639029,0.043233,-0.360953,-0.318298,-0.254787,-0.063925,51148809c2a3754cfe6696a5,-1,-1
-0.278828,-1.742204,-0.153798,-1.797761,-0.40697,-0.735704,0.351675,-1.716217,-1.742204,-0.527096,1.688589,-0.30427,-0.003963,0.06525,-0.685111,-0.246915,-0.277295,-0.35419,-0.360953,-0.318298,0.035433,-0.063925,51148567c2a3754cfe66932d,-1,-1
0.278284,-0.47499,-0.171009,0.114339,-0.388724,1.249362,-0.570758,1.175658,-0.47499,-0.253856,-1.196061,0.784301,1.285392,1.563945,-0.46551,-0.456411,-0.468927,-0.155478,-0.360953,-0.318298,-0.254787,-0.063925,511486abc2a3754cfe6694d5,-1,-1
-0.562411,-0.780952,-0.17066,-0.87712,-0.241156,1.249362,-0.569803,-0.743419,-0.780952,-0.206974,0.556828,0.685548,1.285392,1.563945,-0.355709,2.267043,2.022294,-0.155478,-0.360953,-0.318298,0.643514,-0.063925,511497d8c2a3754cfe66ac56,-1,-1
-1.025777,1.329267,-0.17859,-2.690075,-0.603001,0.774672,-0.068682,0.684867,1.329267,-0.527096,-0.682095,1.139215,1.679814,2.120022,-0.46551,-0.246915,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511488c6c2a3754cfe6697a5,-1,-1
-1.049129,0.253906,-0.175108,0.114339,-0.476315,0.299983,-0.355403,0.543307,0.253906,-0.527096,-0.56658,0.685548,1.047966,1.098279,-0.685111,-0.037418,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511489f0c2a3754cfe6698d5,-1,-1
0.133559,0.428691,-0.165887,1.389073,-0.442668,-0.056035,-0.692058,0.698304,0.428691,-0.527096,-0.697885,0.417012,0.580445,0.858725,-0.245908,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148864c2a3754cfe669736,-1,-1
-0.554299,0.024464,-0.153894,0.461994,-0.434284,-0.554459,-0.560723,0.674783,0.024464,-0.527096,-0.652154,-0.131052,0.221674,0.311822,-0.575311,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148990c2a3754cfe669840,-1,-1
-0.169202,-0.636352,0.0228,-0.310572,0.728963,-0.421546,-0.677831,0.405554,-0.636352,0.48958,-0.44704,-0.640726,-0.880005,-0.908984,-0.099507,-0.456411,0.010154,0.043233,0.344537,0.136149,-0.130407,-0.063925,51147b53c2a3754cfe6686f5,-1,-1
0.777069,-0.67319,-0.153195,0.539251,0.473902,-0.735704,-0.618589,-1.102526,-0.67319,-0.527096,0.987989,-0.30427,-0.003963,0.188239,5.024527,0.172078,0.297603,-0.35419,-0.360953,-0.318298,0.201273,-0.063925,51147edfc2a3754cfe668af9,-1,-1
0.680195,-0.244944,-0.119997,-0.410551,-0.146891,-1.124086,-0.722059,0.098929,-0.244944,-0.527096,-0.093702,-0.634473,-0.434091,-0.305243,-0.46551,2.686036,0.10597,-0.35419,-0.360953,-0.318298,0.201273,-0.063925,5114806fc2a3754cfe668cf4,-1,-1
5.840403,0.424172,-0.086737,-0.928624,-0.412528,-0.593551,-0.551699,0.187763,0.424172,-0.433267,-0.111308,-0.881881,-0.756369,-0.67499,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114883fc2a3754cfe66971d,-1,-1
0.112163,0.339818,-0.066087,-0.001545,1.581916,-0.099756,-0.688663,0.095985,0.339818,0.364863,-0.116276,-0.26036,-0.914681,-0.901747,-0.319109,-0.177082,-0.564743,0.043233,0.344537,0.136149,-0.130407,-0.063925,51147866c2a3754cfe668475,-1,-1
-1.227961,1.444535,-0.171322,-0.650501,-0.52985,1.605379,-0.791257,1.037101,1.444535,0.421,-1.041273,0.232142,0.634428,0.546802,-0.575311,-0.561159,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114848dc2a3754cfe669178,-1,-1
0.070489,-0.448287,1.054129,0.489261,1.750398,-1.369088,0.198922,-0.150084,-0.448287,0.337115,0.228152,-1.423623,-1.540874,-1.759573,-0.136108,-0.421495,-0.612651,0.639369,1.402772,1.045044,-0.130407,-0.063925,51147bc9c2a3754cfe668732,-1,-1
1.324082,-0.507028,-0.102709,0.789199,-0.545512,-0.056035,-0.415807,-0.129177,-0.507028,0.050922,0.269924,-0.464345,-0.293016,-0.620735,-0.575311,-0.351663,0.489235,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,5114881bc2a3754cfe6696c7,-1,-1
0.009114,1.058762,-0.132355,1.389073,-0.442369,0.299983,-0.350664,0.80969,1.058762,0.328212,-0.777873,-0.536767,-0.434091,-0.305243,-0.685111,-0.665908,-0.181478,0.043233,-0.008208,0.136149,-0.296247,-0.063925,51148fdac2a3754cfe66a20d,-1,-1
0.538093,-0.167378,-0.13043,0.029357,-0.418623,0.51907,-0.218536,0.467742,-0.167378,-0.116314,-0.3819,-0.121725,-0.29361,-0.144071,1.510903,-0.665908,-0.373111,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51148062c2a3754cfe668cdd,-1,-1
-0.807819,-0.510974,-0.112334,1.389073,-0.481816,-1.071343,-0.022338,0.928183,-0.510974,-0.366918,-0.911915,-0.432022,-0.839923,-0.770851,-0.026307,-0.665908,0.10597,-0.155478,-0.360953,-0.318298,-0.130407,-0.063925,51148a2bc2a3754cfe669931,-1,-1
-0.776272,-1.0105,-0.178679,-1.160394,-0.760881,0.774672,1.549264,0.698304,-1.0105,-0.527096,-0.697885,1.058371,1.462259,1.681405,-0.685111,-0.037418,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148e86c2a3754cfe66a099,-1,-1
-0.870912,1.27583,-0.174923,-3.246322,0.061045,0.774672,-0.561814,0.137285,1.27583,-0.527096,-0.198129,1.234834,1.599349,1.870423,-0.245908,-0.246915,-0.660559,-0.35419,-0.360953,-0.318298,0.035433,-0.063925,51148030c2a3754cfe668c8d,-1,-1
0.275123,1.023869,0.596459,0.619423,6.234117,-0.106894,-0.746306,-2.581467,1.023869,1.458476,2.758617,-0.995531,-1.051078,-1.142541,0.174994,0.172078,0.393419,1.831641,1.402772,1.953939,1.196314,-0.063925,51147850c2a3754cfe668469,-1,-1
0.399553,0.754117,-0.16546,-1.748733,0.070186,-0.332937,-0.408316,0.958514,0.754117,-0.527096,-0.978579,0.144405,0.497453,0.682962,4.146121,-0.665908,3.555353,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511482cac2a3754cfe668f5a,-1,-1
0.949364,-2.959095,-0.170324,0.114339,-0.851818,0.299983,1.210324,-0.359296,-2.959095,-0.527096,0.28168,0.767507,1.195127,1.563945,-0.685111,3.524022,3.172088,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149392c2a3754cfe66a69c,-1,-1
0.411025,-0.159705,-0.171089,0.114339,-0.886139,1.249362,0.697766,1.175658,-0.159705,-0.275938,-1.196061,0.685548,0.832639,1.148065,-0.136108,-0.246915,0.297603,-0.155478,-0.360953,-0.318298,-0.254787,-0.063925,5114958fc2a3754cfe66a8d3,-1,-1
-0.438746,0.332505,-0.131174,-0.523027,0.100991,-0.503338,-0.094154,0.728499,0.332505,-0.373635,-0.68257,-0.526628,-0.29361,-0.265789,0.303095,-0.246915,0.8725,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51147d10c2a3754cfe668898,-1,-1
0.808511,1.044738,-0.154694,-0.964281,-0.012048,2.768369,-0.314997,0.380819,1.044738,0.583526,-0.348611,-0.131052,0.103754,0.162063,0.028593,-0.665908,0.297603,0.241945,-0.008208,0.136149,-0.296247,-0.063925,51148a9ec2a3754cfe6699a3,-1,-1
-0.760786,-1.372714,-0.160636,-1.524604,-1.127996,0.110107,10.728948,-2.638451,-1.372714,-0.283758,2.262356,0.740827,0.221674,0.374618,-0.685111,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,0.532954,-0.063925,5114a9f2c2a3754cfe66c114,-1,-1
0.634718,-0.333047,-0.174704,-2.690075,-0.054406,0.774672,-0.256336,1.037101,-0.333047,-0.527096,-1.041273,1.234834,2.000901,2.345502,1.730505,1.638554,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511485c6c2a3754cfe669372,-1,-1
-0.482029,0.286967,-0.165751,1.389073,-0.754273,-0.554459,0.491348,0.332632,0.286967,-0.527096,-0.322916,-0.179559,0.012289,0.121144,0.632498,0.172078,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148b72c2a3754cfe669b04,-1,-1
-0.724651,1.682792,-0.166105,0.255977,0.216681,0.774672,-0.537569,0.865141,1.682792,-0.237335,-0.862131,0.345298,0.763194,0.989897,-0.685111,0.172078,0.10597,-0.155478,-0.360953,-0.318298,-0.277821,-0.063925,51148620c2a3754cfe66941e,-1,-1
-0.186787,-1.026736,0.134807,0.223602,3.967271,0.238732,-0.801391,-1.673869,-1.026736,1.742055,1.718963,0.176022,0.54022,-0.551502,-0.46551,-0.665908,-0.468927,1.036793,1.402772,1.953939,1.030474,-0.063925,51147989c2a3754cfe66852e,1,1
0.151522,-0.864218,0.273384,0.394159,-0.737965,-0.392808,0.62031,-1.704113,-0.864218,1.26148,1.665853,0.07125,0.080294,-0.991093,-0.43806,-0.404037,-0.421019,1.036793,2.108262,2.862833,0.201273,-0.063925,51148bb8c2a3754cfe669bd6,1,1
0.380912,0.051425,0.230544,0.604622,0.793774,-0.70214,-0.231563,0.663163,0.051425,0.38821,-0.671857,0.144405,-0.073105,-1.300727,-0.289829,-0.288814,-0.660559,0.440657,1.050027,0.136149,-0.130407,-0.063925,51147c34c2a3754cfe668794,-1,1
0.022907,-2.116346,0.057288,0.073219,-0.457386,0.651605,0.701542,-2.891699,-2.116346,1.698655,3.142305,0.998327,1.048638,-0.068516,-0.46551,-0.456411,-0.468927,0.639369,0.697282,1.045044,0.035433,-0.063925,51148d6dc2a3754cfe669e8b,1,1
0.023165,-1.402289,14.46723,0.546274,4.024325,1.433251,-0.507438,-4.411056,-1.402289,8.817575,4.86651,2.565048,-0.43038,-0.419885,-0.187853,-0.332023,0.147034,16.735033,10.574141,11.951781,14.96105,-0.063925,51147971c2a3754cfe668514,-1,1
-0.595596,-0.966537,-0.080895,0.852343,0.615803,0.774672,-0.112716,-3.21073,-0.966537,1.052006,2.93208,1.22838,0.497453,-0.770851,-0.50943,-0.316747,-0.660559,0.440657,0.344537,0.136149,0.698794,-0.063925,51148f61c2a3754cfe66a1b2,1,1
-0.499393,-1.781338,-0.15466,-0.17983,-0.991921,1.076748,7.463529,-0.691823,-1.781338,0.277985,0.604707,0.611418,0.838552,-0.030148,-0.575311,-0.561159,-0.468927,-0.155478,-0.008208,0.136149,0.201273,-0.063925,5114a19ac2a3754cfe66b7c8,-1,1
-0.606464,0.727653,0.251389,0.417848,1.086001,-0.799299,-0.636122,0.359457,0.727653,0.67642,-0.43303,0.029623,-1.082861,-1.651112,-0.52041,-0.508785,-0.373111,0.241945,0.697282,1.045044,0.201273,-0.063925,51147abac2a3754cfe668648,-1,1
0.127106,-3.090775,-0.16678,0.255977,-0.171255,2.436086,-0.605462,-0.701103,-3.090775,0.281885,0.60316,2.408079,2.877469,2.113699,-0.685111,-0.456411,-0.660559,-0.155478,-0.008208,0.136149,-0.093554,-0.063925,51148d89c2a3754cfe669eb4,-1,1
-0.142294,0.482617,0.138634,-0.221117,0.310251,-0.263711,0.146507,0.213499,0.482617,0.780708,-0.201476,-0.904718,-0.978339,-1.261046,-0.355709,0.172078,-0.277295,0.639369,0.344537,0.590597,0.201273,-0.063925,51147f99c2a3754cfe668c2b,-1,1
