@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R30-weka.filters.unsupervised.attribute.Remove-R2-3,6-9,11'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute label {1,-1}

@data
54.545455,0.082401,0.345173,7.841032,0.785714,0.821608,0.090909,4.857278,3.083587,-1.654827,0,0.081551,0.524322,0.513614,0.504036,0,0,2,1,1,1,0.1,-1
57.4,0.087352,0.272897,7.979647,0.78125,3.087854,0.08,3.37576,3.010893,-1.727103,0.035841,0.15635,0.435927,0.343331,0.273293,1,12.5,4.5,2,2,2,0.3,-1
54.411765,0.055721,0.341471,7.752929,0.85,3.641544,0.137255,3.081175,2.91782,-1.658529,0.029249,0.261476,0.366914,0.366914,0.366914,1,0,0,3,2,2,0.1,-1
62.565217,0.083622,0.332239,8.001291,0.851852,2.425489,0.086957,3.921428,2.736879,-1.667761,0.014228,0.433235,0.271198,0.271198,0.271198,0.75,2.333333,2.333333,4,3,3,0.7,-1
46.666667,0.100685,0.284868,7.993528,0.75,1.180934,0.222222,4.187055,3.057476,-1.715132,0.017023,0.116664,1.039591,0.983512,0.941626,1.5,1,2,2,1,1,0.125,-1
48,0.089137,0.289918,7.692568,0.882353,2.779999,0.066667,3.814684,2.915579,-1.710082,0,0.259524,0.415836,0.403681,0.393405,7,7,6,1,1,1,0.3,-1
28,0.082754,0.266892,7.289405,1,0.92752,0.166667,6.09351,2.984234,-1.733108,0.016966,0.185783,1.027328,0.737634,0.720942,0.5,1,1,2,1,1,0.125,-1
28.5,0.065754,0.306238,7.793855,0.8,1.281595,0.166667,4.539419,2.945039,-1.693762,0.021358,0.230058,0.779693,0.660254,0.660254,0.666667,0,0,3,1,1,0.1,-1
46.68,0.072338,0.26952,7.85661,0.925926,1.333185,0.053333,6.195264,2.981844,-1.73048,0.00494,0.188529,0.392203,0.249502,0.249502,0.5,2,0,2,1,1,0.2,-1
27.166667,0.065605,0.29244,8.235553,0.666667,0.95256,0.166667,5.961172,2.927451,-1.70756,0,0.237521,0.880339,0.867987,0.826102,0,1,0,1,1,1,0.111111,-1
43.346154,0.075914,0.374985,7.539148,0.928571,1.567814,0.128205,4.715106,2.928274,-1.625015,0.070259,0.270491,0.249299,0.239906,0.234707,0,0,1,4,4,2,0.1,-1
31.625,0.083535,0.261275,7.291629,1,1.37316,0.125,3.461193,2.866587,-1.738725,0,0.300162,0.737634,0.70622,0.660254,0,5,0,1,1,1,0.125,-1
41.875,0.081292,0.319067,7.82516,0.842105,2.622794,0.083333,4.195725,2.797903,-1.680933,0.008243,0.384175,0.35311,0.346525,0.346525,0,0,2,2,1,1,0.1,-1
59.594203,0.070549,0.340256,7.810442,0.8625,1.628756,0.067633,5.417285,2.809206,-1.659744,0.079105,0.377852,0.136565,0.128863,0.124395,4.5,3.625,6,10,8,4,0.4,-1
54.714286,0.061923,0.307141,8.179882,0.636364,1.12489,0.190476,5.672142,3.008695,-1.692859,0.014944,0.170234,0.891078,0.865032,0.865032,1.666667,9,5,3,1,1,0.2,-1
64.1,0.060732,0.275885,7.350465,1,1.496344,0.133333,3.403768,2.945039,-1.724115,0.009268,0.230058,0.623754,0.623754,0.623754,0,16,16,2,1,1,0.1,-1
51.571429,0.050546,0.348409,7.465907,1,1.133702,0.095238,5.832964,2.822718,-1.651591,0.008271,0.355595,0.445539,0.445539,0.432516,9,0,18,2,1,1,0.1,-1
35.818182,0.084175,0.419211,7.335891,1,2.42451,0.090909,3.413726,3.008695,-1.580789,0,0.170234,0.567049,0.567049,0.524322,5,6,6,1,1,1,0.1,-1
55.2,0.044833,0.32986,8.453587,0.625,1.044461,0.2,4.225825,3.013071,-1.67014,0,0.161924,1.089817,1.041585,1.014878,3,0,3,1,1,1,0.125,-1
40.090909,0.076117,0.278259,7.253139,1,0.867412,0.121212,7.724312,2.941446,-1.721741,0.010895,0.227912,0.567049,0.567049,0.550475,0.5,1,1,2,1,1,0.1,-1
52,0.103062,0.355788,8.118041,0.727273,1.286476,0.125,5.11216,3.003702,-1.644212,0,0.164286,0.756903,0.670259,0.660254,0,4,4,1,1,1,0.1,-1
28.714286,0.118394,0.370159,7.677267,0.777778,1.044164,0.238095,5.205805,2.863826,-1.629841,0.045919,0.287218,1.167366,0.891078,0.84301,0.333333,0.333333,0,3,3,1,0.111111,-1
53.125,0.066445,0.332343,8.236803,0.666667,1.986363,0.125,3.621895,3.023037,-1.667657,0,0.152142,0.779693,0.779693,0.756903,0,12,3,1,1,1,0.1,-1
61.625,0.057532,0.316514,7.768082,0.8,2.3747,0.166667,3.167784,2.905308,-1.683486,0.010713,0.272981,0.681136,0.681136,0.670259,0.5,4,4,2,1,1,0.1,-1
29.75,0.05956,0.360184,8.576257,0.8,2.179162,0.111111,3.178582,3.058746,-1.639816,0.017452,0.115232,0.519795,0.519795,0.491756,3.333333,3.5,5,3,2,1,0.1,-1
36.214286,0.070679,0.243933,7.580145,0.875,1.676951,0.142857,3.40396,2.757406,-1.756067,0.043453,0.42143,0.650163,0.553813,0.538492,1.5,1.5,1.5,2,2,2,0.3,-1
47.4,0.102418,0.278168,7.557225,0.909091,1.802634,0.166667,3.763802,2.684184,-1.721832,0.019216,0.453041,0.590107,0.55444,0.544909,2,0.5,1,2,2,1,0.1,-1
72.083333,0.075756,0.277479,7.490087,0.857143,2.903905,0.194444,3.195783,2.942496,-1.722521,0.065138,0.24015,1.03181,0.504602,0.491756,2.4,3,6,5,1,1,0.1,-1
46.470588,0.068362,0.34643,7.861568,0.839506,1.289005,0.044118,5.904885,2.977193,-1.65357,0.030882,0.207577,0.095643,0.091729,0.091729,3,2,0,4,4,3,0.2,-1
90.375,0.082869,0.253121,7.3732,1,1.015765,0.166667,6.539776,2.939829,-1.746879,0.007358,0.231043,0.693049,0.693049,0.681136,1,30,0,2,1,1,0.125,-1
73.75,0.044038,0.326068,7.950716,0.8,1.399263,0.125,5.420645,2.905308,-1.673932,0,0.272981,0.779693,0.756903,0.681136,0,0,0,1,1,1,0.1,-1
28.571429,0.043676,0.297343,7.582169,0.875,1.131935,0.142857,5.14094,2.984234,-1.702657,0,0.185783,0.891078,0.865032,0.743989,0,2,0,1,1,1,0,-1
44.833333,0.097198,0.315312,7.927074,0.923077,1.363481,0.111111,5.404035,2.754442,-1.684688,0.010641,0.39861,0.519795,0.504602,0.504602,2.25,0,0,4,2,1,0.1,-1
41.285714,0.05346,0.271592,7.840829,0.777778,1.157372,0.238095,6.291612,3.016876,-1.728408,0.037448,0.155138,0.932004,0.792057,0.754576,7.5,7.5,0,2,2,1,0.222222,-1
59.363636,0.040605,0.321697,7.570709,0.916667,1.66471,0.121212,4.942385,2.713216,-1.678303,0.010895,0.443479,0.567049,0.524322,0.513614,1,0,2,2,1,1,0.1,-1
37.727273,0.084175,0.358161,7.660862,0.916667,2.130281,0.090909,4.550717,3.041626,-1.641839,0,0.124963,0.550475,0.495371,0.487461,15,0,0,1,1,1,0.2,-1
56,0.058446,0.296818,7.843993,1,2.470895,0.111111,3.060703,2.927451,-1.703182,0,0.237521,0.627751,0.627751,0.616044,2,0,0,1,1,1,0.111111,-1
44.130435,0.074159,0.332252,7.184581,1,1.522705,0.086957,5.571826,2.849096,-1.667748,0.021531,0.355131,0.271198,0.271198,0.271198,5,2,0,2,2,2,0.1,-1
40,0.053343,0.429056,7.531781,1,1.451491,0.133333,3.420987,2.945039,-1.570944,0.018848,0.230058,0.812558,0.623754,0.623754,3.5,5,3,2,2,1,0.1,-1
58.5,0.09507,0.307429,7.910168,0.8,1.923792,0.125,3.62858,2.925853,-1.692571,0,0.244823,0.756903,0.737634,0.693049,3,0,4,1,1,1,0.1,-1
32.785714,0.063334,0.355519,7.783686,0.875,1.451491,0.095238,6.244114,2.964889,-1.644481,0.012504,0.21566,0.445539,0.421505,0.396028,2.5,1,1,2,1,1,0.1,-1
48.285714,0.042772,0.211185,7.687033,0.777778,0.90943,0.190476,6.075324,2.858278,-1.788815,0.016995,0.304605,1.782155,0.807108,0.778441,4,3,0,2,1,1,0.222222,-1
49,0.067006,0.389916,7.936531,0.846154,1.127254,0.121212,3.826721,2.804597,-1.610084,0.010895,0.361178,0.567049,0.536461,0.524322,0.5,0,0,2,1,1,0.1,-1
32.055556,0.068419,0.27759,7.945184,0.782609,2.063727,0.111111,4.136877,3.016127,-1.72241,0.031173,0.168949,0.34653,0.336401,0.336401,0,0,0,3,2,1,0.2,-1
75.5,0.055084,0.356821,8.003788,0.8,1.67178,0.111111,4.042445,2.986441,-1.643179,0.006199,0.193323,0.504602,0.504602,0.491756,6,12,12,2,1,1,0.1,-1
33.3,0.093583,0.307088,7.40577,0.909091,0.850286,0.1,7.273622,2.965957,-1.692912,0,0.206216,0.623754,0.576754,0.55444,3,0,0,1,1,1,0.1,-1
48.1,0.056084,0.389877,8.239798,0.666667,1.899701,0.166667,3.027196,2.849484,-1.610123,0.022245,0.322886,0.606959,0.564976,0.55444,0.5,0.5,1,2,2,1,0.2,-1
61.125,0.060631,0.352074,8.411188,0.666667,1.318138,0.125,4.787869,2.905685,-1.647926,0,0.263102,0.779693,0.737634,0.720942,1,1,1,1,1,1,0.2,-1
51.5,0.072596,0.32547,8.129276,0.666667,1.36708,0.125,3.577272,2.946388,-1.67453,0,0.228138,0.756903,0.720942,0.588936,0,2,0,1,1,1,0.1,-1
39.142857,0.085101,0.281817,7.77701,1,0.936094,0.119048,8.361886,2.816557,-1.718183,0.021612,0.34632,0.445539,0.432516,0.411967,11.5,11.5,7,2,2,1,0.1,-1
51.75,0.05302,0.246988,7.599789,1,0.924608,0.125,8.234634,2.984234,-1.753012,0,0.185783,0.779693,0.756903,0.681136,0,0,0,1,1,1,0.125,-1
50.875,0.052703,0.329157,8.257743,0.727273,0.839721,0.125,5.857208,2.928213,-1.670843,0,0.248146,0.779693,0.756903,0.756903,10,0,2,1,1,1,0.1,-1
40.272727,0.054633,0.218108,7.547667,0.916667,2.003986,0.090909,3.124593,2.753919,-1.781892,0,0.408515,0.550475,0.550475,0.536461,10,2,10,1,1,1,0.1,-1
52.266667,0.100733,0.287844,7.800922,0.833333,2.972971,0.066667,3.447292,2.91139,-1.712156,0,0.259259,0.415836,0.393405,0.393405,1,0,5,1,1,1,0.1,-1
33.454545,0.062675,0.35314,7.951798,0.846154,2.228463,0.090909,4.00657,3.004886,-1.64686,0,0.171717,0.550475,0.524322,0.513614,0,1,0,1,1,1,0.1,-1
56.375,0.065237,0.366807,7.559424,0.941176,3.352319,0.104167,3.256523,3.016808,-1.633193,0.010925,0.156269,0.402751,0.389846,0.389846,1,4.5,0,2,2,1,0.1,-1
34.125,0.079118,0.341051,7.71611,0.941176,1.553638,0.145833,5.007905,2.792377,-1.658949,0.06153,0.380591,0.33513,0.330127,0.31336,3.25,3.25,2,4,4,1,0.2,-1
46,0.059072,0.355851,7.780126,0.8125,1.28098,0.153846,3.506187,3.083074,-1.644149,0.024731,0.094844,0.479811,0.465786,0.443657,2,3.5,3,2,2,2,0.2,-1
35.333333,0.101788,0.352267,9.06247,0.375,0.555509,0.333333,14.525012,2.933955,-1.647733,0,0.225536,1.735975,1.061181,1.061181,7,0,0,1,1,1,0.125,-1
71,0.102813,0.289993,8.286275,0.692308,1.949146,0.111111,3.261338,2.673786,-1.710007,0,0.461996,0.69306,0.672802,0.672802,26,0,0,1,1,1,0.2,-1
35.7,0.070651,0.32424,7.665608,1,1.077676,0.166667,6.431186,2.965584,-1.67576,0.04025,0.2019,0.951188,0.564976,0.485125,2.5,2.5,0,2,2,1,0.1,-1
59.285714,0.073782,0.344132,8.023482,0.875,1.155486,0.142857,3.248507,2.984234,-1.655868,0,0.185783,0.865032,0.778441,0.743989,1,12,0,1,1,1,0.125,-1
339.2,0.090107,0.334916,8.628086,0.555556,1.506899,0.2,4.398683,3.086049,-1.665084,0,0.088053,1.247509,1.247509,1.211044,30,0,30,1,1,1,0.111111,-1
57.333333,0.065279,0.247862,7.537976,0.882353,0.917039,0.133333,6.960976,2.775859,-1.752138,0.024547,0.387854,0.415836,0.415836,0.403681,1,0.5,0.5,2,2,2,0.2,-1
29.857143,0.070612,0.35211,7.872854,0.777778,1.044348,0.142857,4.422518,2.974938,-1.64789,0,0.199165,0.807108,0.807108,0.716253,3,3,3,1,1,1,0.111111,-1
41.75,0.056609,0.233412,7.66985,0.888889,1.31013,0.125,3.680218,2.974938,-1.766588,0,0.199165,0.779693,0.756903,0.737634,2,0,0,1,1,1,0.111111,-1
52.75,0.091184,0.242967,7.498988,0.909091,3.199444,0.15,3.151462,2.684184,-1.757033,0.062597,0.443043,0.76793,0.590244,0.311877,4.8,3.8,5.5,5,5,2,0.7,-1
48.153846,0.099524,0.289247,7.501695,0.928571,2.987887,0.153846,3.127924,2.728596,-1.710753,0.022472,0.4111,0.605378,0.479811,0.479811,5,0,2.5,2,2,2,0.4,-1
28.714286,0.093326,0.332474,8.099868,0.7,0.832854,0.142857,7.592484,3.050302,-1.667526,0,0.12187,0.865032,0.865032,0.754576,0,0,6,1,1,1,0,-1
45.1875,0.08909,0.335741,7.577202,0.941176,1.725455,0.0625,3.281962,2.862961,-1.664259,0,0.321245,0.378451,0.368817,0.368817,0,1,0,1,1,1,0.1,-1
33.923077,0.037083,0.193249,7.773315,0.866667,1.62676,0.102564,3.086611,2.550424,-1.806751,0.011915,0.592611,0.655917,0.465786,0.465786,1,0,1,2,1,1,0.4,-1
63.541667,0.054539,0.33319,7.487884,0.923077,1.57692,0.152778,4.761035,3.043748,-1.66681,0.066813,0.131726,0.695025,0.383634,0.333069,5.2,4.75,1.5,5,4,2,0.2,-1
43.416667,0.044509,0.25257,7.932798,0.8,0.951436,0.083333,6.37762,2.953243,-1.74743,0,0.206011,0.504602,0.45409,0.45409,0,4,0,1,1,1,0.1,-1
44.083333,0.048312,0.403942,7.567609,0.857143,1.993932,0.166667,3.599009,2.996631,-1.596058,0.032858,0.180585,0.540302,0.529025,0.504602,0,3.5,1,2,2,2,0.1,-1
53.1,0.079615,0.361051,7.645181,0.833333,1.283134,0.166667,4.397485,3.046381,-1.638949,0.019597,0.13103,0.623754,0.623754,0.576754,3.5,2.5,5,2,2,1,0.1,-1
43.297297,0.057425,0.41534,7.578798,0.902439,1.49434,0.054054,3.976635,2.922978,-1.58466,0.030843,0.27735,0.175776,0.168582,0.168582,1.2,2.5,0,5,2,2,0.2,-1
41.333333,0.058252,0.336333,7.813116,0.888889,3.227961,0.055556,4.537696,3.083992,-1.663667,0.005853,0.090983,0.259898,0.259898,0.259898,0,0,0,2,1,1,0.1,-1
46.5,0.061149,0.345112,8.732322,0.5,1.211168,0.166667,4.609876,2.98709,-1.654888,0,0.193173,1.039591,1.039591,0.983512,0,1,2,1,1,1,0.2,-1
45.4,0.071055,0.372511,7.730826,0.892857,1.125265,0.106667,6.400091,3.002731,-1.627489,0.041384,0.177707,0.276621,0.265151,0.258549,2,0,0.5,5,2,2,0.2,-1
70.5,0.054337,0.286188,7.84739,0.909091,1.205032,0.133333,3.098627,2.903702,-1.713812,0.00847,0.269841,0.76793,0.605522,0.590107,3,16,16,2,1,1,0.2,-1
41.483871,0.044874,0.315154,7.442237,0.939394,1.860807,0.11828,3.849026,2.809516,-1.684846,0.081742,0.41803,0.352127,0.339619,0.221255,3.2,3.2,2,5,5,3,0.2,-1
51.722222,0.044766,0.367105,7.327724,0.947368,2.826853,0.148148,4.32614,2.948816,-1.632895,0.044363,0.234282,0.69306,0.581305,0.34653,1.2,0,0,5,2,2,0.2,-1
23.142857,0.076321,0.246923,8.560776,0.7,1.657558,0.142857,4.253041,2.860321,-1.753077,0,0.310087,0.823934,0.559308,0.529121,0,0,0,1,1,1,0.1,-1
58.545455,0.088517,0.272244,8.167857,0.785714,2.01899,0.121212,3.986858,2.674461,-1.727756,0.007911,0.470666,0.567049,0.567049,0.567049,0,5,0,2,1,1,0.3,-1
54.4,0.060819,0.260848,7.243842,1,1.653385,0.1,3.548494,2.905308,-1.739152,0,0.249923,0.623754,0.623754,0.564976,0,13,0,1,1,1,0.1,-1
71,0.084327,0.353922,8.042634,0.75,2.599134,0.133333,3.055577,2.806811,-1.646078,0.019435,0.354651,0.511953,0.415836,0.415836,7,3,7,2,2,2,0.2,-1
40.625,0.037716,0.334452,7.543106,0.888889,1.428661,0.166667,4.060316,3.016876,-1.665548,0.016966,0.155138,0.779693,0.720942,0.715844,0,13,2,2,1,1,0.111111,-1
44.107143,0.047377,0.318802,7.799963,0.848485,1.955425,0.059524,4.483026,2.965459,-1.681198,0.008512,0.216136,0.255022,0.222769,0.222769,7,7.5,3,2,2,1,0.2,-1
48.944444,0.06193,0.326521,7.769879,0.9,2.597038,0.074074,3.763323,3.010263,-1.673479,0.005841,0.17104,0.336401,0.336401,0.327837,0.5,3,3,2,1,1,0.2,-1
31.6,0.076435,0.253323,8.736174,0.555556,0.878355,0.2,8.091189,2.858278,-1.746677,0,0.304605,1.072415,1.072415,1.027786,3,3,3,1,1,1,0.111111,-1
44.625,0.054192,0.430558,7.179449,1,1.074852,0.125,3.159101,3.057476,-1.569442,0,0.116664,0.756903,0.756903,0.720942,0,0,2,1,1,1,0.125,-1
44.875,0.070273,0.296566,7.311754,1,0.963271,0.125,4.142754,2.984234,-1.703434,0,0.185783,0.779693,0.737634,0.693049,5,1,0,1,1,1,0.125,-1
90.333333,0.055423,0.244008,7.777385,0.9,1.134859,0.148148,3.25652,2.865577,-1.755992,0.008633,0.292846,1.019752,0.627751,0.627751,12.5,0,25,2,1,1,0.2,-1
39.625,0.052833,0.254739,7.68586,0.888889,1.350498,0.125,4.154188,2.927451,-1.745261,0,0.237521,0.737634,0.720942,0.70622,1,1,0,1,1,1,0.111111,-1
58.333333,0.074565,0.340066,8.024168,0.833333,1.771506,0.111111,3.554963,2.995266,-1.659934,0.012645,0.180646,0.544771,0.415836,0.384503,0.5,3.5,1,2,2,1,0.3,-1
38.222222,0.06267,0.357133,7.236558,1,0.803781,0.111111,5.63592,3.016876,-1.642867,0,0.155138,0.563821,0.514234,0.493976,0,1,0,1,1,1,0.111111,-1
48,0.062803,0.257819,7.759671,0.923077,1.708898,0.111111,5.030581,2.988317,-1.742181,0.009066,0.185175,0.519795,0.519795,0.504602,0,7,16,2,1,1,0.1,-1
50.583333,0.111558,0.359596,8.058555,0.8,1.642251,0.083333,3.662788,2.803509,-1.640404,0,0.358229,0.504602,0.491756,0.470813,0,15,5,1,1,1,0,-1
48.230769,0.053969,0.330646,7.716823,0.866667,1.60907,0.179487,3.303774,2.990602,-1.669354,0.043546,0.176629,0.545064,0.527608,0.465786,0,4,0,3,2,2,0.3,-1
59.416667,0.064352,0.251639,7.827791,0.857143,2.221981,0.111111,3.742297,2.942496,-1.748361,0.007534,0.24015,0.519795,0.519795,0.519795,13,1,4,2,1,1,0.3,-1
30.357143,0.086929,0.300483,7.861656,0.823529,1.107213,0.095238,4.851966,2.86769,-1.699517,0.01084,0.315966,0.432516,0.432516,0.411967,0.5,0,0,2,1,1,0.1,-1
75.5,0.067907,0.300981,8.066213,0.8,3.038292,0.166667,3.100754,2.965584,-1.699019,0.008648,0.2019,0.70622,0.693049,0.693049,0,0,1,2,1,1,0.2,-1
51.142857,0.017401,0.321903,7.648197,0.875,1.884295,0.190476,3.421299,2.816308,-1.678097,0.013703,0.339915,0.891078,0.862476,0.84301,1.5,1,0,2,1,1,0.125,-1
61.111111,0.061995,0.253779,7.939573,0.818182,1.30333,0.185185,3.208329,2.860964,-1.746221,0.018526,0.305823,0.69306,0.672802,0.672802,4,5.5,11,3,2,1,0.1,-1
116.666667,0.062828,0.324536,8.111062,0.705882,1.497717,0.138889,3.766358,3.042001,-1.675464,0.007534,0.135228,0.557862,0.519795,0.504602,14.5,14.5,0,2,2,1,0.1,-1
48.790698,0.062297,0.243017,7.657553,0.877551,3.488826,0.054264,4.793376,2.868725,-1.756983,0.026933,0.309686,0.211681,0.188967,0.18492,2.333333,0.5,2.5,3,2,2,0.3,-1
35,0.048985,0.246091,8.168163,0.75,0.92181,0.166667,8.109454,3.013071,-1.753909,0,0.161924,0.983512,0.908181,0.867987,0,3,0,1,1,1,0.125,-1
62.125,0.056586,0.162148,8.178274,0.8,0.728045,0.125,9.390729,2.687323,-1.837852,0,0.457671,0.779693,0.720942,0.612818,1,4,1,1,1,1,0.1,-1
58.636364,0.04192,0.381803,7.380347,1,1.55565,0.090909,3.331075,3.070951,-1.618197,0,0.106608,0.567049,0.524322,0.504036,6,6,7,1,1,1,0.1,-1
39.263158,0.102542,0.311581,7.709072,0.863636,2.309385,0.087719,3.781738,2.486064,-1.688419,0.013619,0.673357,0.402277,0.310583,0.303555,0.5,2.5,0,2,2,1,0.2,-1
32.625,0.094466,0.320941,7.589763,0.888889,0.679718,0.125,10.174063,2.974938,-1.679059,0,0.199165,0.779693,0.756903,0.720942,7,1,7,1,1,1,0.222222,-1
41.375,0.07248,0.357003,7.967581,0.8,1.937343,0.104167,4.202573,2.914377,-1.642997,0.016186,0.254753,0.389846,0.389846,0.389846,1,1,3,2,2,1,0.1,-1
74.619048,0.050553,0.290134,7.831661,0.875,3.38917,0.095238,4.557874,2.995132,-1.709866,0.035644,0.189288,0.594052,0.549289,0.528038,12,8,12,2,2,2,0.4,-1
40.368421,0.054478,0.389245,8.290017,0.730769,1.948071,0.052632,4.9462,2.943469,-1.610755,0,0.237421,0.328292,0.310583,0.297356,5,5,5,1,1,1,0.1,-1
37.111111,0.031286,0.326873,7.971452,0.75,1.067618,0.111111,4.450931,2.719964,-1.673127,0,0.45246,0.655675,0.627751,0.595786,2,2,8,1,1,1,0.1,-1
33.777778,0.094451,0.278926,8.554413,0.75,1.563627,0.111111,4.031837,3.058984,-1.721074,0,0.111111,0.655675,0.578658,0.533607,6,0,0,1,1,1,0.1,-1
38.125,0.080993,0.211403,8.257216,0.888889,1.510669,0.166667,3.902749,2.744843,-1.788597,0.020475,0.38991,0.854041,0.779693,0.737634,4,1,3,3,2,1,0.333333,-1
59.6,0.072523,0.31102,7.735341,0.833333,2.497573,0.133333,4.474686,2.920599,-1.68898,0.021666,0.256913,0.495269,0.415836,0.415836,1.666667,7.5,8,3,2,1,0.1,-1
67.272727,0.081539,0.357969,7.962672,0.785714,2.395923,0.121212,3.386726,2.909674,-1.642031,0.007109,0.279619,0.550475,0.550475,0.536461,6,3,3,2,1,1,0.1,-1
104.285714,0.041719,0.444089,8.101467,0.875,1.594756,0.142857,3.096417,3.057476,-1.555911,0,0.116664,0.891078,0.865032,0.865032,11,8,0,1,1,1,0.125,-1
56.357143,0.054699,0.342237,7.808937,0.823529,2.07121,0.071429,4.348042,2.936043,-1.657763,0,0.243762,0.445539,0.411967,0.403554,1,0,0,1,1,1,0.1,-1
42.827586,0.07602,0.327143,7.836788,0.828571,1.850952,0.068966,4.401347,2.813198,-1.672857,0.013586,0.392081,0.311364,0.215088,0.215088,2.5,0,4.5,2,2,2,0.2,-1
59.941176,0.066652,0.325601,7.813217,0.894737,2.006913,0.058824,3.58595,2.910233,-1.674399,0,0.287067,0.366914,0.366914,0.366914,1,14,6,1,1,1,0.1,-1
73.8,0.05362,0.25795,7.683387,0.909091,1.44894,0.1,4.18261,2.921928,-1.74205,0,0.255556,0.623754,0.590107,0.576754,0,0,0,1,1,1,0.1,-1
47.421053,0.051586,0.36419,7.490221,0.95,1.607267,0.070175,5.683987,2.969329,-1.63581,0.007223,0.205481,0.366056,0.318696,0.303555,7,14,1,2,1,1,0.2,-1
38.823529,0.048235,0.355245,7.319275,0.944444,1.588018,0.137255,4.183544,3.055839,-1.644755,0.040452,0.123034,0.462936,0.35619,0.35619,1,1,1,3,2,2,0.1,-1
41.818182,0.056613,0.319701,7.437468,1,0.583305,0.121212,14.498014,3.046439,-1.680299,0.012567,0.128304,0.662234,0.567049,0.550475,0,0,0,2,1,1,0.1,-1
53.214286,0.060901,0.383575,8.029174,0.823529,1.467915,0.119048,4.331568,3.112585,-1.616425,0.016514,0.066442,0.522475,0.445539,0.432516,3.5,1,0,2,2,1,0.1,-1
79.363636,0.098804,0.362924,8.060604,0.916667,1.350635,0.181818,5.323265,2.887096,-1.637076,0.01906,0.290281,0.708316,0.567049,0.567049,16,9.5,16,2,2,2,0.2,-1
30,0.060584,0.203991,8.081541,0.9,3.486758,0.148148,3.230007,2.945039,-1.796009,0.021322,0.230058,0.672802,0.627751,0.616044,0,0,1,2,1,1,0.1,-1
46.125,0.143019,0.342304,8.177577,0.8,1.758645,0.125,5.798815,2.752855,-1.657696,0,0.392407,0.65099,0.634299,0.612818,1,1,1,1,1,1,0.2,-1
38.866667,0.053237,0.145828,8.3165,0.714286,1.157218,0.111111,6.423697,2.494545,-1.854172,0.032213,0.657819,0.680866,0.415836,0.415836,0,0,0,3,1,1,0.1,-1
65.875,0.09764,0.406542,8.242561,0.8,1.786879,0.166667,4.553857,3.076103,-1.593458,0.01095,0.09953,0.848158,0.779693,0.779693,1.5,0,8,2,1,1,0.1,-1
34.590361,0.059113,0.276394,7.981514,0.805825,5.387902,0.048193,4.770046,2.816873,-1.723606,0.088278,0.373466,0.157205,0.150302,0.150302,1.5,0.75,3.75,4,4,4,1.4,-1
34.7,0.059672,0.371407,8.006319,0.833333,1.165303,0.1,6.861851,2.915196,-1.628593,0,0.252178,0.605522,0.576754,0.576754,0,1,7,1,1,1,0.1,-1
73.818182,0.057775,0.230628,7.306787,1,1.188771,0.121212,3.616648,2.946439,-1.769372,0.007321,0.23386,0.990743,0.567049,0.567049,6.5,2,4,2,1,1,0.2,-1
52.45,0.049846,0.306435,7.556429,0.952381,0.723119,0.083333,11.96642,2.906357,-1.693565,0.019683,0.29392,0.311877,0.311877,0.295054,4,7,0,3,1,1,0.2,-1
57.777778,0.062634,0.35529,8.438328,0.692308,1.990806,0.111111,3.986717,3.061482,-1.64471,0,0.110921,0.69306,0.672802,0.655675,22,0,22,1,1,1,0.1,-1
48.588235,0.058324,0.328315,7.910833,0.85,2.655621,0.137255,3.417032,2.896124,-1.671685,0.039918,0.300554,0.678534,0.366914,0.366914,0,4.5,4.5,3,2,2,0.1,-1
37.6,0.078318,0.34926,7.46385,0.961538,1.266327,0.053333,6.29115,2.907156,-1.65074,0.005704,0.291347,0.249502,0.249502,0.242209,0,0,0,3,1,1,0.2,-1
52.1,0.058009,0.363554,7.555969,0.909091,1.969753,0.05,6.289666,2.997066,-1.636446,0,0.169552,0.311877,0.302761,0.302761,4,3,0,1,1,1,0.1,-1
65.9375,0.061504,0.371843,8.015224,0.8,1.234939,0.125,4.648501,2.856633,-1.628157,0.024691,0.315127,0.634299,0.600307,0.543809,6,6,0,2,2,2,0.1,-1
52.625,0.076549,0.335152,7.302944,1,1.331125,0.125,3.389145,3.013071,-1.664848,0,0.161924,0.779693,0.693049,0.693049,2,0,2,1,1,1,0.125,-1
57.428571,0.067243,0.290825,7.676126,0.875,0.675148,0.142857,8.034924,2.910992,-1.709175,0,0.254902,0.891078,0.865032,0.84301,2,2,5,1,1,1,0.125,-1
